,V1,V2,angles,r,assigned_phase,gene_biotype,peak_times,gene_symbols
ENSG00000178605,1.32358867834202,0.0135881448298659,1.560530548827357,1.3236584253934598,S,protein_coding,17.432943294329434,GTPBP6
ENSG00000112699,-0.7195571925982,1.1107872665208798,5.70836506253404,1.3234843802949587,M/G1,protein_coding,0.904890489048905,GMDS
ENSG00000117650,0.947643713339999,0.9230121725971121,0.7985647310966371,1.322868125776437,G2,protein_coding,22.475847584758476,NEK2
ENSG00000167118,1.31809604226069,-0.10878406788406299,1.6531409195087272,1.3225774646684023,S,protein_coding,16.52565256525653,URM1
ENSG00000204237,-0.33484029922613695,-1.27875129304064,3.3976922568445844,1.3218634178457915,G1,protein_coding,7.3639363936393645,OXLD1
ENSG00000178028,-0.30038569677654803,1.28722235702593,6.053928461825119,1.3218067041951798,M/G1,protein_coding,23.40714071407141,DMAP1
ENSG00000104660,0.662184499296542,1.14386127667152,0.524762393161314,1.3217060684498696,G2/M,protein_coding,21.921392139213925,LEPROTL1
ENSG00000170089,1.25070742246785,0.42685767549034,1.2418992687125754,1.3215432386952723,S,transcribed_unprocessed_pseudogene,17.622562256225624,AC106795.1
ENSG00000150456,0.7907508005092941,1.05855736176659,0.6415834666921448,1.3212987991579848,G2/M,protein_coding,20.745274527452747,EEF1AKMT1
ENSG00000130755,1.26741550890317,0.372114829667688,1.2852201963727135,1.320913138199062,S,protein_coding,19.062706270627064,GMFG
ENSG00000171224,1.31627774465996,0.09230807000338301,1.5007828413279876,1.3195104701649247,S,protein_coding,16.60726072607261,FAM241B
ENSG00000106244,1.05082150051304,-0.7969663433937809,2.219665882450881,1.318856011262386,G1/S,protein_coding,11.804380438043806,PDAP1
ENSG00000149100,1.1984597007605,-0.550083889707679,2.001103118642746,1.3186727949202854,S,protein_coding,13.873387338733874,EIF3M
ENSG00000105053,1.27713455536276,0.323287927878125,1.3228689113910683,1.3174170777750553,S,protein_coding,18.261026102610263,VRK3
ENSG00000135974,1.24298678096655,0.43582557783541603,1.233562431787227,1.3171788306654342,G2,protein_coding,21.671767176717672,C2orf49
ENSG00000165113,1.31059986025767,0.12306568679731099,1.4771705823619137,1.316365130567624,S,protein_coding,15.33753375337534,GKAP1
ENSG00000132780,1.27024386673755,-0.342646300862981,1.834273678638812,1.315646597107083,S,protein_coding,14.706270627062707,NASP
ENSG00000115233,1.01384110375523,0.837880069217159,0.8801393440640521,1.3152630132619765,G2,protein_coding,21.100510051005102,PSMD14
ENSG00000163512,1.30324011643659,-0.17332844871128,1.703018458902097,1.3147157686063995,S,protein_coding,19.113111311131114,AZI2
ENSG00000139218,0.68422998934539,1.1220264613119,0.5476060971581167,1.314197115429682,G2/M,protein_coding,22.600660066006604,SCAF11
ENSG00000004961,1.0601922630673801,0.776313441487225,0.9387599143482859,1.3140282318510785,G2,protein_coding,21.753375337533754,HCCS
ENSG00000100321,0.904977432253981,-0.9521601642061609,2.3815951843827907,1.3136183354346542,G1/S,protein_coding,12.711671167116712,SYNGR1
ENSG00000164823,1.3129147124604,0.0220070885464683,1.5540358871323117,1.3130991410176411,S,protein_coding,15.896789678967899,OSGIN2
ENSG00000128739,0.7207208104417578,-1.0975839812744002,2.56056166961012,1.3130609591919131,G1/S,protein_coding,10.726672667266728,SNRPN
ENSG00000167986,1.2077990541936399,0.5139336818227129,1.1684916065084991,1.312595285921331,G2,protein_coding,19.955595559555956,DDB1
ENSG00000104738,1.05753286440626,-0.7753847853355821,2.203459489892274,1.3113341773282718,G1/S,protein_coding,15.231923192319233,MCM4
ENSG00000105329,1.28364000186423,0.262990418126178,1.36871419800781,1.3103036344344705,S,protein_coding,16.23042304230423,TGFB1
ENSG00000120963,1.23465427918132,0.43668449582681296,1.2308382627758088,1.309604725860541,G2,protein_coding,18.676267626762677,ZNF706
ENSG00000100418,0.9658566818474309,-0.8837788961020691,2.3118484710195877,1.3091769426111663,G1/S,protein_coding,13.042904290429044,DESI1
ENSG00000168061,1.29174451634035,-0.212391131908422,1.7337601483821095,1.3090889535889856,S,protein_coding,12.517251725172517,SAC3D1
ENSG00000213585,1.26766419407155,-0.32287452430756103,1.8201939404560812,1.3081362571910873,S,protein_coding,15.042304230423044,VDAC1
ENSG00000260708,-1.21573091640303,-0.480967808353573,4.335663914696455,1.3074141248168427,G1,antisense,6.936693669366937,AL118516.1
ENSG00000185825,1.29372096762433,0.181134986721508,1.4316897329979308,1.3063398583391053,S,protein_coding,14.910291029102911,BCAP31
ENSG00000169379,1.2424799420209398,-0.401942794749225,1.8836713182521476,1.3058768764991497,S,protein_coding,12.238823882388239,ARL13B
ENSG00000215193,1.22554945934368,-0.450244183728772,1.9228710819345693,1.3056382739025287,S,protein_coding,15.671167116711672,PEX26
ENSG00000171206,0.0223163892662776,1.30512769697609,0.017097342101676214,1.305318477094382,G2/M,protein_coding,22.420642064206422,TRIM8
ENSG00000163882,1.2206548551339098,0.460272744284433,1.2102117983530127,1.304549452682078,G2,protein_coding,19.465946594659467,POLR2H
ENSG00000136003,-0.45849794507359204,1.22113041399327,5.924002567902616,1.304369523415846,M/G1,protein_coding,22.73747374737474,ISCU
ENSG00000170855,1.28851280316867,-0.20226559338757102,1.7265016936938182,1.3042916139414567,S,protein_coding,14.310231023102311,TRIAP1
ENSG00000213465,1.28261919816351,0.236362290341973,1.3885599002492033,1.3042159099601984,S,protein_coding,20.142814281428144,ARL2
ENSG00000075945,0.6535961077843371,1.1283848580812401,0.5250085851151689,1.3040093021362444,G2/M,protein_coding,21.472547254725473,KIFAP3
ENSG00000197965,1.2785108999495,-0.254399693098378,1.7672121247591328,1.3035755924142756,S,protein_coding,14.315031503150315,MPZL1
ENSG00000106344,1.30001991044378,0.0879758855162751,1.5032266268348344,1.3029932939131446,S,protein_coding,14.447044704470448,RBM28
ENSG00000198663,0.72460038014035,1.08266820356961,0.58980468019746,1.302772485862434,G2/M,protein_coding,17.28892889288929,C6orf89
ENSG00000244038,1.2720549359705802,0.276821459171077,1.3565196319756676,1.3018271315288836,S,protein_coding,16.273627362736274,DDOST
ENSG00000228253,-0.19117734283142102,1.2877084433866102,6.135798659986361,1.301822496188036,G2/M,protein_coding,24.0,MT-ATP8
ENSG00000127616,0.762246244156691,-1.0552834753120899,2.5160471650596286,1.3017843715445903,G1/S,protein_coding,13.702970297029704,SMARCA4
ENSG00000174775,1.10207886994231,0.691441684374504,1.010474721976456,1.3010263019877693,G2,protein_coding,19.115511551155116,HRAS
ENSG00000064961,-0.968811093417613,0.867556945370167,5.442704654447264,1.3004806758229996,M/G1,protein_coding,21.513351335133514,HMG20B
ENSG00000152558,1.23747712240669,0.398918726484035,1.258949967014872,1.300186824583139,S,protein_coding,19.84758475847585,TMEM123
ENSG00000138029,-1.13975114419797,0.6250398736720489,5.214003188036546,1.2998875006632507,M/G1,protein_coding,3.7683768376837685,HADHB
ENSG00000124222,0.33534694264841197,1.25545341765678,0.26101831352354066,1.2994694516800795,G2/M,protein_coding,22.97989798979898,STX16
ENSG00000273559,1.17165805253803,0.5615114275313421,1.1238900400075376,1.2992604339875415,G2,protein_coding,15.647164716471648,CWC25
ENSG00000166582,1.03727420135392,-0.7818487923778822,2.216695186345034,1.2989323704247135,G1/S,protein_coding,14.02940294029403,CENPV
ENSG00000161179,1.09385652399855,0.699491626168476,1.0018571464031312,1.2983877041061385,G2,protein_coding,16.895289528952897,YDJC
ENSG00000058729,0.6181973568941079,-1.14156765566298,2.6452727093139337,1.2982082593046207,G1/S,protein_coding,11.554755475547555,RIOK2
ENSG00000111790,0.361803204414299,1.24609633794023,0.28257959828728724,1.2975583386316418,G2/M,protein_coding,21.911791179117913,FGFR1OP2
ENSG00000107745,1.29597777007721,0.0538026493245856,1.5293050506308283,1.297094100521871,S,protein_coding,17.483348334833483,MICU1
ENSG00000155100,0.6895397806090489,-1.098348977623,2.5809848097126635,1.2968560389217705,G1/S,protein_coding,13.854185418541855,OTUD6B
ENSG00000255302,0.828954953521777,0.9969162424796542,0.6936666590334105,1.296537045166101,G2/M,protein_coding,21.28532853285329,EID1
ENSG00000204264,1.25435566950533,0.315345344163097,1.3245002046949448,1.2933873478991151,S,protein_coding,20.541254125412543,PSMB8
ENSG00000185379,1.2731006139784398,-0.222878869775965,1.7441077367418718,1.2924628288290894,S,protein_coding,14.951095109510952,RAD51D
ENSG00000175416,1.2924343230125301,0.00251437628590344,1.5688508715644072,1.29243676881655,S,protein_coding,14.319831983198322,CLTB
ENSG00000146112,1.1250014568153,0.634580241559635,1.0572145739814127,1.2916347629320108,G2,protein_coding,14.540654065406542,PPP1R18
ENSG00000196262,1.21013209358733,-0.451426733389098,1.9278468506834614,1.2915904070363817,S,protein_coding,16.091209120912094,PPIA
ENSG00000138443,-0.142365094260969,1.28291229068639,6.172667234039417,1.2907872658413293,G2/M,protein_coding,21.414941494149417,ABI2
ENSG00000130508,1.2811012539953899,-0.156135953125949,1.692074560730399,1.2905808222839472,S,protein_coding,15.171917191719173,PXDN
ENSG00000152291,1.18946168965522,-0.497565737723767,1.9669883099384138,1.2893373393003271,S,protein_coding,17.394539453945395,TGOLN2
ENSG00000233762,-1.27161535660081,0.209812274789953,4.875912338650579,1.2888082890001678,M/G1,processed_pseudogene,4.829282928292829,AC007969.1
ENSG00000148450,-0.683907204454647,1.09159198592078,5.72349173548424,1.2881390173546654,M/G1,protein_coding,22.036603660366037,MSRB2
ENSG00000153944,-0.769873821990239,1.03256242407682,5.642509089664453,1.2879793714967864,M/G1,protein_coding,4.783678367836784,MSI2
ENSG00000089327,0.44785276219014003,1.20748546868787,0.35516869399767925,1.287863833521892,G2/M,protein_coding,21.395739573957396,FXYD5
ENSG00000281103,0.940075808896558,-0.8791898025612339,2.322739622939135,1.287135282478178,G1/S,antisense,12.90849084908491,TRG-AS1
ENSG00000111011,1.25723003840701,-0.272653783539537,1.7843578891868785,1.2864553840500326,S,protein_coding,19.295529552955298,RSRC2
ENSG00000065183,-1.1366438313629599,0.599741820837077,5.1979054190400475,1.2851651454332402,M/G1,protein_coding,3.302730273027303,WDR3
ENSG00000196976,1.27394206142423,0.168368333049467,1.4393946078018687,1.2850199498216646,S,protein_coding,18.57785778577858,LAGE3
ENSG00000223478,1.2334082116698202,-0.358918481867553,1.8539734535458638,1.2845693026227323,S,antisense,16.835283528352836,AL441992.1
ENSG00000138768,-0.17647818302854298,1.27182552237157,6.145305987235461,1.2840111792506999,G2/M,protein_coding,22.173417341734176,USO1
ENSG00000105887,-0.07861071078012101,1.28071882507543,6.221882069290008,1.28312912551775,G2/M,protein_coding,23.34713471347135,MTPN
ENSG00000163608,0.8179543659967241,-0.9871208714739609,2.4496387067351018,1.2819738529910096,G1/S,protein_coding,11.473147314731474,NEPRO
ENSG00000166226,0.7008272387592099,-1.07309204233491,2.5630472501672967,1.281672871644464,G1/S,protein_coding,9.245724572457247,CCT2
ENSG00000183155,1.2339706342731,-0.344397552997526,1.8429675203310751,1.2811296580592617,S,protein_coding,15.363936393639365,RABIF
ENSG00000100296,1.17121297148241,-0.518546614408707,1.9875991583580406,1.2808709598876027,S,protein_coding,16.501650165016503,THOC5
ENSG00000068903,1.2779210206059999,0.0861034942526561,1.5035202197114024,1.2808184674766356,S,protein_coding,16.943294329432945,SIRT2
ENSG00000107833,0.686366222565853,-1.07923506404814,2.5751402985434666,1.2790023123318859,G1/S,protein_coding,12.378037803780378,NPM3
ENSG00000106591,1.12398394326862,0.608100760019158,1.074871639907328,1.2779383549536159,G2,protein_coding,21.41974197419742,MRPL32
ENSG00000057757,1.27298065934393,0.11064519843472401,1.4840960139006505,1.2777801528433466,S,protein_coding,14.427842784278429,PITHD1
ENSG00000157326,1.23956418976081,-0.31000535671991497,1.8158617808041533,1.2777412499142442,S,protein_coding,13.822982298229824,DHRS4
ENSG00000108262,0.6994267375537979,-1.06879370464996,2.5621251727131864,1.2773087897233524,G1/S,protein_coding,12.802880288028804,GIT1
ENSG00000164751,0.918865818165713,-0.885653995404938,2.3377917698380797,1.2762042906094915,G1/S,protein_coding,17.56015601560156,PEX2
ENSG00000100348,1.25116227638388,0.251390058466892,1.3725112886528241,1.2761677018879922,S,protein_coding,18.491449144914494,TXN2
ENSG00000148444,1.04183346738627,-0.736671893699557,2.1862660427827056,1.2759711802125429,G1/S,protein_coding,11.084308430843086,COMMD3
ENSG00000057663,1.04020176930728,-0.7387874951320559,2.1883583075982296,1.2758631132819434,G1/S,protein_coding,12.95889588958896,ATG5
ENSG00000125352,0.9551508852962969,-0.845202465187007,2.2951997764630874,1.275413823368907,G1/S,protein_coding,12.865286528652867,RNF113A
ENSG00000071205,0.930545085241985,-0.8720564531626509,2.323759080428586,1.2753025575018015,G1/S,protein_coding,13.057305730573058,ARHGAP10
ENSG00000084072,0.19087255213953397,1.2604717855381102,0.1502876509730347,1.2748417365688538,G2/M,protein_coding,22.677467746774678,PPIE
ENSG00000155329,1.1752818540508798,0.49271120143847497,1.1738246539239097,1.274382895555421,G2,protein_coding,21.671767176717672,ZCCHC10
ENSG00000145604,0.7862716431536071,-1.00288424982215,2.4766778191133274,1.2743625525606164,G1/S,protein_coding,12.932493249324933,SKP2
ENSG00000213923,1.16753246270968,-0.509716626837132,1.9824309327924792,1.2739478369050887,S,protein_coding,17.970597059705973,CSNK1E
ENSG00000108468,-0.25918432909321,1.2472291202385801,6.078293343969562,1.2738747955818106,M/G1,protein_coding,23.60636063606361,CBX1
ENSG00000157500,1.25123110869148,-0.23769894666755104,1.7585313031232779,1.2736090752676716,S,protein_coding,13.076507650765077,APPL1
ENSG00000164543,1.12828566730715,-0.5899420390748361,2.052568832367562,1.2732086068349193,S,protein_coding,14.874287428742875,STK17A
ENSG00000153006,1.21110055118519,-0.3927685209133329,1.8844014039101853,1.2731974144261833,S,protein_coding,10.47944794479448,SREK1IP1
ENSG00000165678,0.7487252619645551,1.02966176266083,0.6287202750109394,1.2731036341907516,G2/M,protein_coding,20.123612361236127,GHITM
ENSG00000151503,0.36233166562428004,1.2203531702999098,0.28861697074109144,1.2730067148978852,G2/M,protein_coding,22.735073507350737,NCAPD3
ENSG00000124228,0.417044426157312,1.20167366113515,0.33404700397334497,1.2719849217875332,G2/M,protein_coding,22.43024302430243,DDX27
ENSG00000138587,0.9271034354515241,-0.869688346949535,2.324251134611653,1.2711721365911988,G1/S,protein_coding,15.495949594959496,MNS1
ENSG00000121892,-0.0588737433441727,-1.26898349623007,3.187953821583919,1.2703484684761293,G1/S,protein_coding,8.153615361536154,PDS5A
ENSG00000237943,0.7832094012515249,0.9999364663750442,0.6644494329646139,1.2701534958403184,G2/M,processed_transcript,21.414941494149417,PRKCQ-AS1
ENSG00000173744,-0.716223744669501,1.04714265501974,5.683292707587158,1.2686544810901796,M/G1,protein_coding,1.9753975397539756,AGFG1
ENSG00000140280,1.2679960757378899,-0.0388690078110352,1.6014406173045004,1.2685916789317604,S,protein_coding,20.104410441044106,LYSMD2
ENSG00000140391,0.7135963583274041,1.0485049002920799,0.5975763489984279,1.2682989744356956,G2/M,protein_coding,17.81938193819382,TSPAN3
ENSG00000096401,0.595383584970304,1.11941821284225,0.4888163998613345,1.2679032883051562,G2/M,protein_coding,22.10861086108611,CDC5L
ENSG00000162511,0.880237292579626,0.9121145890558929,0.7676148607001888,1.2675845986822776,G2,protein_coding,22.521452145214525,LAPTM5
ENSG00000138821,0.6288502305641329,1.10058491817199,0.5191081418491028,1.2675723942198367,G2/M,protein_coding,17.144914491449146,SLC39A8
ENSG00000079805,-0.932288714571614,0.858011684818082,5.456322339333685,1.2670226117169165,M/G1,protein_coding,0.7032703270327033,DNM2
ENSG00000198162,1.2566454780150802,-0.161447110558832,1.6985710571014756,1.266973964579993,S,protein_coding,17.17611761176118,MAN1A2
ENSG00000264364,0.47714727828140296,-1.17288582275344,2.7552253133085007,1.2662269458463458,G1/S,protein_coding,12.562856285628564,DYNLL2
ENSG00000011275,0.441334142534252,1.18675253744796,0.35603593777239223,1.2661585250297906,G2/M,protein_coding,21.53735373537354,RNF216
ENSG00000103266,0.850098626833846,-0.9379454697955001,2.405285149995855,1.2658630967267717,G1/S,protein_coding,15.275127512751276,STUB1
ENSG00000167257,0.9387313471668359,-0.8491458442355971,2.3061291719000523,1.2658061490355652,G1/S,protein_coding,13.261326132613263,RNF214
ENSG00000088930,1.08999338162838,-0.641135742881776,2.10249528755659,1.2645713158198069,G1/S,protein_coding,11.377137713771377,XRN2
ENSG00000198265,1.051118248512,0.702775342427412,0.9814579801112739,1.2644139963947334,G2,protein_coding,15.241524152415243,HELZ
ENSG00000232956,1.2398204637469399,-0.24589501082078602,1.7665867035502563,1.2639695956280876,S,lincRNA,17.370537053705373,SNHG15
ENSG00000162910,0.8080957064352808,0.9712671640145999,0.6939517423757176,1.2634787590822805,G2/M,protein_coding,20.865286528652867,MRPL55
ENSG00000145782,-0.6525798007676229,1.0817111615830899,5.740354081049811,1.2633128802728752,M/G1,protein_coding,22.876687668766877,ATG12
ENSG00000075239,1.2407338656811397,0.23696518145206,1.3820810536707309,1.2631599355064553,S,protein_coding,15.896789678967899,ACAT1
ENSG00000088451,1.0809277320450001,0.6534468868912939,1.027056905663273,1.2630904939440686,G2,protein_coding,19.943594359435945,TGDS
ENSG00000137996,-0.465501550890788,-1.17290251595285,3.5194064854867553,1.2619001568310604,G1,protein_coding,10.193819381938194,RTCA
ENSG00000148803,1.15643084967872,0.502595024877509,1.1608151709570458,1.2609258777264705,G2,protein_coding,15.647164716471648,FUOM
ENSG00000127526,0.758180902488418,-1.0071083609393698,2.4962831110604378,1.2605972915932098,G1/S,protein_coding,12.800480048004802,SLC35E1
ENSG00000213145,1.25703629920429,-0.0916198958602748,1.6435533132997395,1.2603707640351964,S,protein_coding,18.263426342634265,CRIP1
ENSG00000172663,1.19232557539433,0.406692905715895,1.2420791573602274,1.2597775189687495,S,protein_coding,19.895589558955898,TMEM134
ENSG00000205629,1.1317745682226898,-0.552891415444678,2.025215621185119,1.2596041404139935,S,protein_coding,12.795679567956796,LCMT1
ENSG00000101247,0.0484017126577593,1.25850065253154,0.038440877344184186,1.2594310692572723,G2/M,protein_coding,21.441344134413445,NDUFAF5
ENSG00000164167,1.21561922370534,-0.329068600419039,1.8351608488383053,1.259371367319314,S,protein_coding,15.786378637863788,LSM6
ENSG00000175193,1.08015830673355,-0.6471080451067459,2.1105437191682004,1.2591627335842512,G1/S,protein_coding,16.32883288328833,PARL
ENSG00000130734,-0.0580185762323452,1.2563281075903998,6.237037025258878,1.2576670740341833,G2/M,protein_coding,21.854185418541856,ATG4D
ENSG00000131269,0.712041223679973,1.03650563123262,0.6019227423464377,1.2575160546874165,G2/M,protein_coding,20.97809780978098,ABCB7
ENSG00000125458,1.2416731016613,0.189288918679564,1.419514419566502,1.2560184656779818,S,protein_coding,21.213321332133216,NT5C
ENSG00000139637,1.2323958794140901,-0.24222985221439303,1.7648742966714603,1.2559756784669978,S,protein_coding,18.515451545154516,C12orf10
ENSG00000122068,1.1575247787379699,-0.48707635392525106,1.9690967717618741,1.2558292033335994,S,protein_coding,16.811281128112814,FYTTD1
ENSG00000138160,0.18978398677514702,1.24131773822744,0.15171429626330943,1.2557418878393587,G2/M,protein_coding,22.396639663966397,KIF11
ENSG00000168710,0.80079482405181,-0.9671529805505329,2.4500149970082474,1.255650125638487,G1/S,protein_coding,11.521152115211523,AHCYL1
ENSG00000247077,1.12573174695036,-0.556031711094537,2.029575462023156,1.2555649046682644,S,protein_coding,12.735673567356736,PGAM5
ENSG00000131871,0.393296763720653,-1.19197455682882,2.822886583250225,1.2551835278079462,G1/S,protein_coding,9.684968496849686,SELENOS
ENSG00000023041,-0.455946831355666,1.16893166098789,5.9112820950152605,1.2547066354663068,M/G1,protein_coding,21.63816381638164,ZDHHC6
ENSG00000135829,1.16486047636556,0.46597035647439705,1.1902705854235769,1.254602846526133,G2,protein_coding,17.04650465046505,DHX9
ENSG00000106443,1.17015790332858,-0.45071922436012796,1.9384602883730073,1.2539606604396063,S,protein_coding,13.534953495349535,PHF14
ENSG00000110536,1.17171699151153,-0.44524460763523704,1.933937483149496,1.2534605972367407,S,protein_coding,15.493549354935494,PTPMT1
ENSG00000121644,-0.9182742265335451,0.85245166413571,5.460631607815506,1.2529570602393052,M/G1,protein_coding,1.1233123312331235,DESI2
ENSG00000169062,0.5931116972484229,1.10344868476003,0.4932013023315872,1.2527491709482568,G2/M,protein_coding,19.23072307230723,UPF3A
ENSG00000254999,1.1808905823345,0.417618921046985,1.230875828103658,1.2525606295356575,G2,protein_coding,18.56105610561056,BRK1
ENSG00000104763,1.1922955767628,-0.38335901688140794,1.881886702613681,1.2524108264433111,S,protein_coding,14.264626462646266,ASAH1
ENSG00000161526,0.9661264798578,-0.796950330911677,2.260532307536135,1.2524097592332373,G1/S,protein_coding,11.045904590459047,SAP30BP
ENSG00000092208,1.03750425606339,0.6999088897075251,0.9773158644123444,1.2515140971004957,G2,protein_coding,21.342934293429344,GEMIN2
ENSG00000143353,1.17086578858731,0.441813415065522,1.2099765382130505,1.2514494750552427,G2,protein_coding,18.24902490249025,LYPLAL1
ENSG00000017797,-1.11261695123886,0.572646388284182,5.187714837366579,1.251335433126935,M/G1,protein_coding,5.978997899789979,RALBP1
ENSG00000049449,1.2276023355438799,-0.241923603919923,1.7653730072180454,1.2512132209844942,S,protein_coding,14.137413741374138,RCN1
ENSG00000244462,1.23409080873677,-0.203521725319995,1.734241490689043,1.250760255558915,S,protein_coding,15.039903990399042,RBM12
ENSG00000198826,0.460261036409103,1.16185472174743,0.3771772747530679,1.249698610098923,G2/M,protein_coding,22.034203420342035,ARHGAP11A
ENSG00000168883,0.33404584636444606,1.2041710992038501,0.27060287283371115,1.2496458152737309,G2/M,protein_coding,22.07020702070207,USP39
ENSG00000167775,1.24720067758616,-0.076214591054895,1.6318289547132687,1.2495271882040186,S,protein_coding,17.27932793279328,CD320
ENSG00000051596,0.244986072126488,1.22523731030611,0.19734738195680457,1.2494897526999234,G2/M,protein_coding,20.596459645964597,THOC3
ENSG00000136908,0.654558190051402,-1.06417011370143,2.590152893566465,1.2493616190113581,G1/S,protein_coding,8.955295529552956,DPM2
ENSG00000137845,-1.2025939786963702,0.338213238972264,4.986543857466266,1.249247962821183,M/G1,protein_coding,4.265226522652266,ADAM10
ENSG00000198830,0.9383210189592891,0.8224539928365842,0.8511079869204815,1.247748734703281,G2,protein_coding,21.702970297029704,HMGN2
ENSG00000170791,1.21933311366322,-0.26399983971477803,1.7840169104430454,1.2475853307269493,S,protein_coding,12.399639963996401,CHCHD7
ENSG00000136933,1.16003495495169,-0.45704339923852794,1.9461118723771096,1.246823871080947,S,protein_coding,16.852085208520855,RABEPK
ENSG00000105176,0.6936841244922329,-1.0358028077547299,2.5514883340401555,1.2466295043536944,G1/S,protein_coding,12.351635163516352,URI1
ENSG00000065150,0.876341341486221,-0.8864377262447279,2.361921965939338,1.24649347744294,G1/S,protein_coding,11.44914491449145,IPO5
ENSG00000115368,1.1861700637124901,-0.38266433594406896,1.8828604637031374,1.246367286978926,S,protein_coding,15.001500150015003,WDR75
ENSG00000197006,1.18146552926132,-0.395163546611596,1.8935685965697908,1.2457989506350478,S,protein_coding,13.306930693069308,METTL9
ENSG00000125877,1.21558592855801,-0.272152154252017,1.791049790310899,1.2456789091785463,S,protein_coding,18.352235223522353,ITPA
ENSG00000112763,-1.1272790581438101,0.527919595226091,5.150367317765989,1.2447719365222192,M/G1,protein_coding,3.6723672367236726,BTN2A1
ENSG00000023608,0.10358251426473401,1.2401064649982099,0.0833336732008635,1.2444249201103939,G2/M,protein_coding,21.474947494749475,SNAPC1
ENSG00000067365,-0.802278063348735,0.9508251274808991,5.582319004305417,1.2440733555460726,M/G1,protein_coding,1.0657065706570659,METTL22
ENSG00000212907,1.17230293815738,-0.41437226535887606,1.910557854991465,1.2433819015536107,S,protein_coding,13.230123012301231,MT-ND4L
ENSG00000265491,1.10272761784755,0.572643147487689,1.0918305603836094,1.242549143305141,G2,protein_coding,18.505850585058507,RNF115
ENSG00000188690,1.2332866628795802,-0.14920975528337302,1.691196610939963,1.2422799780678975,S,protein_coding,14.5982598259826,UROS
ENSG00000164300,-0.0814049131744467,-1.23910058028579,3.207195156315586,1.2417717213536152,G1/S,protein_coding,10.076207620762077,SERINC5
ENSG00000104976,1.14937116527945,0.46764654379858395,1.1843801848444437,1.240865571084395,G2,protein_coding,15.567956795679569,SNAPC2
ENSG00000204371,1.19654540737071,-0.326600413169577,1.8372582730281153,1.2403180002654468,S,protein_coding,14.435043504350435,EHMT2
ENSG00000182923,1.17589173512306,0.39429100667512396,1.2472657270966585,1.2402365785105691,S,protein_coding,16.900090009000902,CEP63
ENSG00000099817,1.2180470104423,-0.23231982120332997,1.7592641025741151,1.2400044431256574,S,protein_coding,19.192319231923193,POLR2E
ENSG00000179262,0.6849608385241379,1.0330753457964699,0.5854812834071208,1.2395224969334706,G2/M,protein_coding,21.75817581758176,RAD23A
ENSG00000147592,0.132742906174252,1.2321900883260402,0.10731536794446013,1.2393196088614595,G2/M,protein_coding,21.522952295229526,LACTB2
ENSG00000159216,1.22181156973795,-0.206787743066447,1.7384543845850404,1.239187105576889,S,protein_coding,17.010501050105013,RUNX1
ENSG00000092201,0.558357651296207,-1.1060965712895199,2.6741123484581353,1.2390370824876262,G1/S,protein_coding,16.38883888388839,SUPT16H
ENSG00000079616,1.11614693640635,0.537392735446933,1.122081234376608,1.2387796154927713,G2,protein_coding,20.673267326732674,KIF22
ENSG00000108666,-0.681407878716449,1.03419125130335,5.700592899245139,1.2384943445366392,M/G1,protein_coding,21.503750375037505,C17orf75
ENSG00000049860,0.5161907431258971,-1.12535320062613,2.7115338421138895,1.2380923670907356,G1/S,protein_coding,9.752175217521753,HEXB
ENSG00000141582,0.899463213709786,-0.850282723468913,2.328094670548866,1.2377458473559295,G1/S,protein_coding,11.677167716771677,CBX4
ENSG00000117054,-0.34199613023795,1.18899104911456,6.003110259963614,1.237198879716707,M/G1,protein_coding,21.604560456045608,ACADM
ENSG00000005175,0.685265654348447,1.02924909509853,0.5873967134569805,1.2365042324192619,G2/M,protein_coding,16.8976897689769,RPAP3
ENSG00000138594,1.08938027566689,0.584704104115015,1.0781975343134218,1.236377076130503,G2,protein_coding,16.876087608760876,TMOD3
ENSG00000221821,-1.04307318043569,-0.663237590843894,4.146025771310393,1.236076762038927,G1,protein_coding,6.653465346534654,C6orf226
ENSG00000145907,-0.406948152582659,1.16656690419804,5.947542011619678,1.2355100731522337,M/G1,protein_coding,1.096909690969097,G3BP1
ENSG00000104765,1.21346912214815,-0.224831470845302,1.7539987433912765,1.2341217527818977,S,protein_coding,19.93639363936394,BNIP3L
ENSG00000198856,1.02875318718305,0.681465415715569,0.9857403468165895,1.2339887491203785,G2,protein_coding,20.769276927692772,OSTC
ENSG00000116670,1.2327867449360201,-0.047316049155469005,1.609158870548623,1.2336944382616106,S,protein_coding,20.546054605460547,MAD2L2
ENSG00000129562,1.20030275843902,-0.28139417462558697,1.801073734687827,1.2328460542296171,S,protein_coding,13.518151815181518,DAD1
ENSG00000100461,1.1664226426967501,0.398493193050404,1.2415911343888122,1.2326145408452622,S,protein_coding,20.24842484248425,RBM23
ENSG00000196419,1.10487286466326,-0.545911662511694,2.029708426173627,1.232381268250812,S,protein_coding,12.442844284428444,XRCC6
ENSG00000187122,0.957965055515106,0.77397624129425,0.8912339300423855,1.2315584718867534,G2,protein_coding,19.763576357635767,SLIT1
ENSG00000075413,1.00082346086487,-0.716753729757405,2.192288435786695,1.2310091425081648,G1/S,protein_coding,18.724272427242727,MARK3
ENSG00000124444,0.37251290563838796,-1.17126013300463,2.833664523417849,1.2290712607628487,G1/S,protein_coding,15.459945994599462,ZNF576
