,V1,V2,angles,r,assigned_phase,gene_biotype,gene_symbols,peak_times
ENSG00000107521,-1.18533003106825,-0.175251483941523,4.5656020202518635,1.19821549196126,S,protein_coding,HPS1,9.716171617161717
ENSG00000160208,1.19257565396811,-0.101049831061254,1.6553268429382308,1.1968490960831166,G2/M,protein_coding,RRP1B,23.12871287128713
ENSG00000213463,1.09101943559281,-0.48986567783828205,1.9928167781999278,1.1959480721023021,G2/M,protein_coding,SYNJ2BP,21.73897389738974
ENSG00000196227,0.996411636490836,-0.6516743035590999,2.1499931878039713,1.1905946191939487,M/G1,protein_coding,FAM217B,0.5280528052805281
ENSG00000148444,1.19048897729014,-0.0106830174141522,1.5797697241783117,1.1905369090920257,G2/M,protein_coding,COMMD3,22.264626462646266
ENSG00000183291,1.056243451676,0.547244115267736,1.0927705182414709,1.1895908333976004,G2,protein_coding,SELENOF,21.561356135613565
ENSG00000163320,1.1787900029738898,0.155510159352173,1.4396302098996208,1.1890034822375086,G2/M,protein_coding,CGGBP1,22.603060306030606
ENSG00000183337,1.18649908287482,0.0358934041681481,1.5405540271118177,1.1870418737877646,G2/M,protein_coding,BCOR,23.81758175817582
ENSG00000196642,-0.659068641143717,-0.987138999563195,3.73027942274333,1.1869350774990395,G1,protein_coding,RABL6,9.52895289528953
ENSG00000113141,-0.15049165754557098,1.1763034738662,6.155940453583966,1.1858910580742663,S,protein_coding,IK,19.552355235523553
ENSG00000142188,1.1699332823155801,0.18950013432487198,1.410215799090017,1.1851810772953015,G2/M,protein_coding,TMEM50B,22.675067506750676
ENSG00000087087,1.15947508126594,0.24358281645405103,1.3637272721121199,1.1847848127606744,G2/M,protein_coding,SRRT,21.96699669966997
ENSG00000134440,0.6341612793576129,1.0003671749759901,0.5649940732050588,1.1844386911131903,G2,protein_coding,NARS,20.682868286828686
ENSG00000039123,1.15830369081358,0.243683213312078,1.3634408034983596,1.1836591353098498,G2/M,protein_coding,MTREX,21.59015901590159
ENSG00000161920,1.06472969633063,0.516401382320221,1.1192148788480527,1.1833510526933886,G2,protein_coding,MED11,21.08850885088509
ENSG00000066557,0.455806206709468,1.09201109132569,0.395416415155921,1.1833205489862832,S,protein_coding,LRRC40,18.6018601860186
ENSG00000255135,-1.17830845422144,-0.0956687828982507,4.631375056270068,1.1821858268948042,S,lincRNA,AP002360.1,9.984998499849986
ENSG00000144747,1.04484767167317,0.551558797833422,1.085090835379504,1.1814921770660585,G2,protein_coding,TMF1,22.84548454845485
ENSG00000186184,1.1686200758298702,-0.171998528263879,1.7169280527103727,1.1812097084588966,G2/M,protein_coding,POLR1D,22.552655265526553
ENSG00000170264,-0.303243129408867,1.13957029622507,6.02310918908854,1.1792272281338219,S,protein_coding,FAM161A,17.44014401440144
ENSG00000180304,0.5715749318677521,1.03131887223638,0.5060754210787533,1.1791168385578015,G2,protein_coding,OAZ2,19.026702670267028
ENSG00000005436,-1.17149227803693,-0.131048798371816,4.6009872820688775,1.1787993659036522,S,protein_coding,GCFC2,11.765976597659767
ENSG00000070495,1.1762201691627,0.0718027317125366,1.5098266709457746,1.1784097414000416,G2/M,protein_coding,JMJD6,21.88538853885389
ENSG00000275700,1.14571824142568,-0.271204171262196,1.8032291734104278,1.1773792894584,G2/M,protein_coding,AATF,22.56705670567057
ENSG00000105819,1.05355630780936,0.524878717752926,1.108592062085293,1.1770635335761817,G2,protein_coding,PMPCB,22.591059105910592
ENSG00000100281,1.05416410169764,0.520875230809784,1.111870127965704,1.175828626705073,G2,protein_coding,HMGXB4,21.65736573657366
ENSG00000143222,0.660782850795925,0.971661593391412,0.5972139329103597,1.1750575424114036,G2,protein_coding,UFC1,20.222022202220224
ENSG00000119655,1.09893673075794,-0.41382183443060494,1.9309389227412324,1.1742701771144748,G2/M,protein_coding,NPC2,23.392739273927393
ENSG00000247092,-1.15327947383466,0.216452776970567,4.897915238427553,1.1734161024234413,S,antisense,SNHG10,7.7839783978397845
ENSG00000136824,0.9853339222324,0.634477319996171,0.9987063630308057,1.171940445539537,G2,protein_coding,SMC2,21.515751575157516
ENSG00000148688,1.02916816309636,0.5588029411236041,1.0733698197919084,1.1710883121863722,G2,protein_coding,RPP30,22.595859585958596
ENSG00000132676,1.0242432823356,0.566975952139957,1.065227128140946,1.170698950078377,G2,protein_coding,DAP3,21.2973297329733
ENSG00000164683,-0.711716809297529,0.929023999335886,5.629465323049035,1.1703103895884628,S,protein_coding,HEY1,14.23822382238224
ENSG00000139644,0.716922651198332,0.923713528440275,0.6600162444288157,1.1692838707622832,G2,protein_coding,TMBIM6,21.27812781278128
ENSG00000011007,1.10442619169267,-0.38336307223623706,1.9048988230545625,1.1690699115327452,G2/M,protein_coding,ELOA,23.45994599459946
ENSG00000065268,-0.36416256108593004,-1.10973199372762,3.4586742366510768,1.1679552511972975,G1,protein_coding,WDR18,9.502550255025504
ENSG00000214253,-0.29699546773661,-1.12944586203285,3.3987282872009437,1.1678417114999855,G1,protein_coding,FIS1,8.91929192919292
ENSG00000143183,1.15953498036561,0.136886523904716,1.4532872520879547,1.167586952273017,G2/M,protein_coding,TMCO1,21.01890189018902
ENSG00000170855,0.598799184269703,1.00183459240108,0.5387285553510428,1.1671473829870416,G2,protein_coding,TRIAP1,19.871587158715872
ENSG00000204120,1.06475770109347,-0.47678996981489,1.9918125535641655,1.1666351774886332,G2/M,protein_coding,GIGYF2,22.663066306630665
ENSG00000180822,-0.785115779247202,-0.861298612739655,3.88075183119844,1.1654364363319845,G1,protein_coding,PSMG4,10.047404740474049
ENSG00000116489,1.1420562817947901,0.231780436362636,1.3705657485078433,1.1653388869626702,G2/M,protein_coding,CAPZA1,21.957395739573958
ENSG00000035499,1.16507507836843,-0.0170872978177471,1.5854615386236715,1.1652003750350906,G2/M,protein_coding,DEPDC1B,20.75967596759676
ENSG00000164751,1.1637234767973401,0.0569726306331828,1.5218781949025748,1.1651172520783282,G2/M,protein_coding,PEX2,22.06780678067807
ENSG00000130299,-0.759708124469016,-0.883128030844241,3.852005555773873,1.1649341411629486,G1,protein_coding,GTPBP3,5.678967896789679
ENSG00000171311,1.08445048583634,-0.425191140061291,1.9444563622387654,1.164826322598049,G2/M,protein_coding,EXOSC1,23.563156315631566
ENSG00000133706,1.1600785305568602,0.10352756418455199,1.4817902531690061,1.1646888655795378,G2/M,protein_coding,LARS,22.180618061806182
ENSG00000164134,1.10255803426147,0.375007702418755,1.2429456541882653,1.1645879081408625,G2,protein_coding,NAA15,20.96129612961296
ENSG00000029639,0.6698282836174971,0.9516944968109808,0.6132898062674408,1.1637836331527731,G2,protein_coding,TFB1M,19.04110411041104
ENSG00000136807,1.1402505334125501,0.229857479090897,1.3718771305892037,1.1631877490936822,G2/M,protein_coding,CDK9,21.930993099309934
ENSG00000133398,1.01594960078128,0.565684538669647,1.062744525533223,1.162820961548911,G2,protein_coding,MED10,21.465346534653467
ENSG00000104980,1.1010945287708702,0.37326661331023403,1.2439580818321536,1.1626423035057845,G2,protein_coding,TIMM44,21.42934293429343
ENSG00000170089,1.0556789894109302,0.485616368471725,1.1396544327175901,1.1620160868126348,G2,transcribed_unprocessed_pseudogene,AC106795.1,20.99009900990099
ENSG00000189060,-1.09669879894393,0.382894845079198,5.048292104714633,1.1616181463774065,S,protein_coding,H1F0,14.502250225022504
ENSG00000072401,0.59931744381285,0.9949194605062041,0.5421660840767968,1.1614844516188432,G2,protein_coding,UBE2D1,20.423642364236425
ENSG00000137312,1.1604024585258301,0.0427779571660599,1.5339482538921598,1.1611906903571403,G2/M,protein_coding,FLOT1,22.214221422142217
ENSG00000165632,1.1224105014551102,0.293109471969333,1.315358085690171,1.160051074881987,G2/M,protein_coding,TAF3,21.04530453045305
ENSG00000184162,-0.238743832539492,1.13511925294381,6.075881965344312,1.1599544542693727,S,protein_coding,NR2C2AP,18.083408340834083
ENSG00000115207,0.6254435786956529,-0.976541544214276,2.5719475464958204,1.159660751128548,G1,protein_coding,GTF3C2,1.876987698769877
ENSG00000069998,-1.1549083402006102,0.0987952315626685,4.797725015116435,1.1591262968479534,S,protein_coding,HDHD5,11.134713471347135
ENSG00000100522,0.4829616235266121,1.05347494279624,0.42985557874584607,1.1589052527704766,S,protein_coding,GNPNAT1,20.423642364236425
ENSG00000111371,1.11166355136224,0.327027317819172,1.2846890421501378,1.1587677584517568,G2/M,protein_coding,SLC38A1,21.13891389138914
ENSG00000119950,1.00680491944067,-0.5729776246271079,2.0881890056541037,1.1584297579625866,M/G1,protein_coding,MXI1,23.733573357335736
ENSG00000100811,1.03898594472328,-0.510448728162098,2.0274558157692524,1.1576051560937477,M/G1,protein_coding,YY1,23.433543354335434
ENSG00000137547,0.5639491740178321,-1.01089116060314,2.632724795731236,1.157557605245181,G1,protein_coding,MRPL15,0.3720372037203721
ENSG00000177733,1.15579978790394,-0.0459251405527354,1.6105099472254625,1.1567118345783365,G2/M,protein_coding,HNRNPA0,21.904590459045906
ENSG00000099284,1.00649770947683,-0.569771118999902,2.085910854865043,1.156579771234352,M/G1,protein_coding,H2AFY2,22.934293429342937
ENSG00000267855,0.746466426234063,-0.8813530092564871,2.4388689688480403,1.1549871221880006,G1,protein_coding,NDUFA7,23.77917791779178
ENSG00000166181,1.1333309539198502,0.218504095874828,1.3803351286755157,1.1542023613851056,G2/M,protein_coding,API5,21.59015901590159
ENSG00000036054,1.03569933992925,0.509338827443612,1.113744289087126,1.1541660036023924,G2,protein_coding,TBC1D23,21.66936693669367
ENSG00000105058,-0.307798136889473,-1.11137384957243,3.4117734904151513,1.1532092293188052,G1,protein_coding,FAM32A,3.1035103510351036
ENSG00000127554,0.434216677768661,-1.06808449167324,2.755463012138255,1.1529738091584458,G1,protein_coding,GFER,2.630663066306631
ENSG00000103202,-1.04687370866936,-0.483064035215364,4.2800666068138185,1.152950746572329,S,protein_coding,NME4,9.958595859585959
ENSG00000107362,1.06089531966425,0.45007665774528705,1.1695676432495876,1.1524182735156014,G2,protein_coding,ABHD17B,20.877287728772878
ENSG00000104442,0.987365344919657,0.5939828931037601,1.0292131580340342,1.1522612558132057,G2,protein_coding,ARMC1,22.67026702670267
ENSG00000182400,0.947054980591327,0.654593887869063,0.9660083645683188,1.1512629127607534,G2,protein_coding,TRAPPC6B,20.903690369036905
ENSG00000066044,1.141208700484,-0.147975142838181,1.6997421570721654,1.150762330352519,G2/M,protein_coding,ELAVL1,21.56855685568557
ENSG00000129691,1.07136389571234,0.41816236213978797,1.1986725681076715,1.1500784139119595,G2,protein_coding,ASH2L,20.35883588358836
ENSG00000077152,0.17309317596701101,1.1369033593875302,0.15108939707021005,1.1500045635357272,S,protein_coding,UBE2T,15.959195919591961
ENSG00000128829,1.12781755029097,-0.21537276489680604,1.7594887039766427,1.1481976548502524,G2/M,protein_coding,EIF2AK4,22.562256225622566
ENSG00000165389,0.8418963024523578,-0.778066602565755,2.316812910366267,1.14637560254533,M/G1,protein_coding,SPTSSA,23.423942394239425
ENSG00000142669,0.9427160153961069,0.651951275209558,0.9657525529630873,1.1461910621408988,G2,protein_coding,SH3BGRL3,22.682268226822686
ENSG00000102178,-0.906072235356242,0.701471043310714,5.371192093626876,1.145874565686349,S,protein_coding,UBL4A,12.553255325532554
ENSG00000119820,1.14388935365585,-0.0429424788837181,1.6083194689723264,1.144695116570293,G2/M,protein_coding,YIPF4,22.355835583558356
ENSG00000237765,1.06091396583029,-0.426174348060807,1.9527715883990666,1.1433123010966022,G2/M,protein_coding,FAM200B,22.97989798979898
ENSG00000089335,1.1424925969471003,0.0328768651453129,1.5420278299030956,1.1429655385621704,G2/M,protein_coding,ZNF302,22.98709870987099
ENSG00000170515,-1.02640365385893,-0.501726763250551,4.25772520533856,1.1424684702944046,S,protein_coding,PA2G4,7.443144314431444
ENSG00000110711,1.14101826556977,0.0547336324321644,1.5228639574358287,1.1423302731185345,G2/M,protein_coding,AIP,23.812781278127815
ENSG00000126698,1.1343423021549999,0.13117491973842,1.4556680684395154,1.141901623620304,G2/M,protein_coding,DNAJC8,22.90789078907891
ENSG00000121644,1.09477380337931,0.324027756788067,1.2830345241034176,1.1417196099457638,G2/M,protein_coding,DESI2,21.52535253525353
ENSG00000162236,1.13260126651093,-0.141651532216108,1.6952177156651906,1.1414248926150743,G2/M,protein_coding,STX5,23.164716471647168
ENSG00000157800,0.9651312932563271,-0.6063754648235871,2.131752879733337,1.1398112201424637,M/G1,protein_coding,SLC37A3,0.4056405640564057
ENSG00000134287,1.1278260187528502,0.159816650555022,1.430030236156851,1.139093012168247,G2/M,protein_coding,ARF3,21.105310531053107
ENSG00000167258,1.13817718395155,0.0131568297310144,1.559237279624502,1.1382532250059525,G2/M,protein_coding,CDK12,22.835883588358836
ENSG00000079246,1.13468693523419,0.0892600495247291,1.4922930774660408,1.1381923376267808,G2/M,protein_coding,XRCC5,21.393339333933394
ENSG00000164221,-0.22058060670192603,1.11616878417297,6.088076380117819,1.137755931127215,S,protein_coding,CCDC112,18.755475547554756
ENSG00000017797,0.8500089485967199,-0.755775048898388,2.297577672459756,1.1374142329124697,M/G1,protein_coding,RALBP1,1.7113711371137115
ENSG00000122085,1.1256263814366398,0.16224068567171698,1.4276484786539758,1.1372584537708976,G2/M,protein_coding,MTERF4,22.37983798379838
ENSG00000158552,-1.12904942304263,-0.126941650818093,4.6004268484014545,1.1361631847517848,S,protein_coding,ZFAND2B,9.113711371137114
ENSG00000108654,1.11226405012009,-0.22502866847578498,1.770417689334884,1.1347991975788188,G2/M,protein_coding,DDX5,22.353435343534354
ENSG00000119707,0.983312333595006,0.565451939409778,1.0489258608870207,1.1343011245618757,G2,protein_coding,RBM25,20.8988898889889
ENSG00000177885,1.12143501252128,-0.168475932127636,1.7199136039496212,1.1340196766436106,G2/M,protein_coding,GRB2,21.810981098109814
ENSG00000137776,1.00589140830843,0.518882974552378,1.0945540656197181,1.1318379153346296,G2,protein_coding,SLTM,21.990999099909992
ENSG00000163507,1.0362505704260898,0.45327443224483605,1.158454891519739,1.1310494930087167,G2,protein_coding,CIP2A,20.318031803180318
ENSG00000148840,1.1289983352781399,0.0514863536203856,1.525224331978514,1.1301717062773844,G2/M,protein_coding,PPRC1,21.042904290429046
ENSG00000124383,0.856146097411509,0.7365966245597709,0.8603165540194059,1.1294072460480344,G2,protein_coding,MPHOSPH10,21.97659765976598
ENSG00000127399,-1.0458543636426,0.425941402488467,5.099143807501431,1.1292641091897457,S,protein_coding,LRRC61,12.54845484548455
ENSG00000143545,0.685276407398811,0.897454254659165,0.6521346030789473,1.1291713305531887,G2,protein_coding,RAB13,17.824182418241826
ENSG00000184432,0.7844527307188991,0.812190287650277,0.7680274883564744,1.1291674588322926,G2,protein_coding,COPB2,21.220522052205222
ENSG00000166503,1.1255870827764498,-0.0802280939153005,1.6419526550510934,1.1284426560381704,G2/M,protein_coding,HDGFL3,21.2973297329733
ENSG00000111450,1.03481247864236,0.44966343587996704,1.160876276583969,1.1282881154746434,G2,protein_coding,STX2,20.762076207620765
ENSG00000138629,1.1189085599225,0.14427173774231,1.4425641391992623,1.1281713964549132,G2/M,protein_coding,UBL7,23.53675367536754
ENSG00000124422,-0.766958338969869,-0.8265220553881178,3.8896285762487386,1.1275476937843558,G1,protein_coding,USP22,5.227722772277228
ENSG00000151135,1.12711294706467,-0.0309562056608037,1.5982544671218115,1.127537973688567,G2/M,protein_coding,TMEM263,20.94929492949295
ENSG00000099817,-0.529933669893492,-0.9952398989534609,3.6308762478128958,1.1275336584579991,G1,protein_coding,POLR2E,8.350435043504351
ENSG00000161179,-0.7056241065691792,-0.8783374318204279,3.8183810603322454,1.1266685510426113,G1,protein_coding,YDJC,7.162316231623163
ENSG00000067955,1.1264319350334298,0.0214487197694379,1.5517573352325869,1.1266361221986914,G2/M,protein_coding,CBFB,23.162316231623166
ENSG00000084234,1.12184738788296,-0.09983302437797001,1.6595523717637997,1.1262806907943832,G2/M,protein_coding,APLP2,22.802280228022806
ENSG00000130638,0.34754915406967496,1.07115670749476,0.3137448026730435,1.1261292583471765,S,protein_coding,ATXN10,19.37713771377138
ENSG00000112984,1.1253283067575401,0.0332032946723005,1.5412994553176758,1.125818038924092,G2/M,protein_coding,KIF20A,21.693369336933696
ENSG00000173786,-1.1234828842921398,0.0451422716699797,4.752548026840309,1.124389441425395,S,protein_coding,CNP,8.693669366936694
ENSG00000113597,1.11344892605957,-0.156428767573479,1.7103731053635516,1.1243835956948887,G2/M,protein_coding,TRAPPC13,23.431143114311432
ENSG00000122545,0.767769030277188,0.821216204020095,0.751774798089798,1.1242176557935513,G2,protein_coding,SEPT7,20.711671167116712
ENSG00000101871,0.9646798626600641,-0.576340523505374,2.10933301823894,1.1237329026313543,M/G1,protein_coding,MID1,23.397539753975398
ENSG00000123200,0.609269074292182,0.9435811994346659,0.5733454546560329,1.123189336138576,G2,protein_coding,ZC3H13,20.274827482748275
ENSG00000168268,-1.12024662627303,0.0782169559688818,4.782097044747646,1.1229739070330813,S,protein_coding,NT5DC2,9.651365136513652
ENSG00000221978,1.06235192033493,-0.361772894250447,1.899018436744836,1.1222616582836904,G2/M,protein_coding,CCNL2,23.22952295229523
ENSG00000124831,1.04303127179508,-0.414134782187726,1.948756366848185,1.122239658789573,G2/M,protein_coding,LRRFIP1,21.13651365136514
ENSG00000172922,-0.9651421834540459,0.5717664567873211,5.24721394968371,1.121791565037628,S,protein_coding,RNASEH2C,10.505850585058507
ENSG00000116918,0.913726969941758,0.6493197708170539,0.9529731776324151,1.120942969277589,G2,protein_coding,TSNAX,21.73897389738974
ENSG00000197982,-1.09611270637384,-0.23432714796893,4.501779057964816,1.1208801351390956,S,protein_coding,C1orf122,10.654665466546655
ENSG00000136381,0.492368041651133,1.00682272373841,0.4548343808662148,1.1207668292180146,S,protein_coding,IREB2,19.122712271227122
ENSG00000005812,0.869760974277419,-0.706167777638509,2.2527574912869905,1.120337932300302,M/G1,protein_coding,FBXL3,23.94719471947195
ENSG00000074603,0.9232887753159599,0.634334999847271,0.9688223799694885,1.1201977747950058,G2,protein_coding,DPP8,20.02760276027603
ENSG00000126953,-1.09861828137967,-0.21815982828795702,4.5163624961948665,1.1200695687591244,S,protein_coding,TIMM8A,11.204320432043206
ENSG00000128789,0.995408288425811,0.5123780347303389,1.0954251241345394,1.119539597844099,G2,protein_coding,PSMG2,21.01890189018902
ENSG00000160799,0.5633614241266021,-0.9663976219505659,2.6138043169890492,1.118615420019616,G1,protein_coding,CCDC12,23.253525352535256
ENSG00000165556,0.8126437174104741,0.767936588827223,0.8136758860733904,1.1180860503137968,G2,protein_coding,CDX2,21.426942694269428
ENSG00000173272,-1.05428575521979,0.36857497447805604,5.0487045971165045,1.1168553914768298,S,protein_coding,MZT2A,14.667866786678669
ENSG00000054118,1.1132482905383703,0.0785258890832259,1.5003753429851752,1.11601436892314,G2/M,protein_coding,THRAP3,21.431743174317432
ENSG00000109016,0.9177614074798441,0.634116791574564,0.9661777556618625,1.1155223468923443,G2,protein_coding,DHRS7B,21.611761176117614
ENSG00000113312,1.11222775549409,0.0760652152559239,1.502512689598238,1.1148257698238553,G2/M,protein_coding,TTC1,22.180618061806182
ENSG00000167842,0.313701796577166,1.06974780037063,0.28525118458770593,1.1147955747909761,S,protein_coding,MIS12,19.895589558955898
ENSG00000174574,1.1078304513750399,-0.119384381072313,1.6781461774806286,1.114244559976778,G2/M,protein_coding,AKIRIN1,22.581458145814583
ENSG00000107581,1.11393460164721,-0.0117780128747699,1.5813692760298323,1.1139968663933517,G2/M,protein_coding,EIF3A,21.01890189018902
ENSG00000152253,1.11383411438218,-0.0179942919261527,1.58695019250868,1.1139794562304364,G2/M,protein_coding,SPC25,21.74857485748575
ENSG00000085224,0.842996332911083,0.7274406457110929,0.8588476637172918,1.113468773847792,G2,protein_coding,ATRX,21.254125412541256
ENSG00000196352,1.09842766964055,0.181607574962677,1.4069444582734674,1.1133394166721098,G2/M,protein_coding,CD55,22.123012301230126
ENSG00000114126,-0.762653466625015,0.8096729069597329,5.527682611153086,1.1122996567561176,S,protein_coding,TFDP2,11.581158115811583
ENSG00000095794,1.06854883153258,0.306910320566583,1.2911036552121873,1.1117511188390703,G2/M,protein_coding,CREM,21.70777077707771
ENSG00000196704,-0.9524365813435408,-0.5715027918505899,4.171937949319544,1.1107433918661815,S,protein_coding,AMZ2,12.474047404740475
ENSG00000165410,0.6136545872944201,0.9247868777155159,0.5858510066704727,1.1098660827785927,G2,protein_coding,CFL2,19.18751875187519
ENSG00000124766,-0.8364275458840009,-0.728746932439729,3.9956804145787124,1.109361587154453,S,protein_coding,SOX4,8.92889288928893
ENSG00000113013,1.06193448590945,0.320895424898928,1.2773406808063392,1.1093596017905245,G2,protein_coding,HSPA9,21.849384938493852
ENSG00000125454,0.649605144229477,-0.8990262023352329,2.515882174224259,1.10915957188076,G1,protein_coding,SLC25A19,1.9201920192019204
ENSG00000128989,0.44354680433629495,1.01575874498323,0.41170979759168047,1.1083770097069163,S,protein_coding,ARPP19,20.51965196519652
ENSG00000106348,-0.656910770054162,-0.891940087093437,3.776395372953419,1.107740438359727,G1,protein_coding,IMPDH1,8.955295529552956
ENSG00000134748,0.996932604191822,-0.48193176463781995,2.021087788707528,1.1073088291292592,M/G1,protein_coding,PRPF38A,23.162316231623166
ENSG00000162604,1.09380342819919,0.172120989071665,1.4147161496695164,1.107263100811776,G2/M,protein_coding,TM2D1,22.372637263726375
ENSG00000101350,1.09704319749901,-0.14842113605734802,1.7052717883488662,1.1070377639481888,G2/M,protein_coding,KIF3B,23.30873087308731
ENSG00000163728,1.0949260689262,0.146160253455147,1.4380921484307354,1.104638364399976,G2/M,protein_coding,TTC14,21.22772277227723
ENSG00000160688,-1.08147153855787,0.22368940771465198,4.91635080898414,1.1043630018406347,S,protein_coding,FLAD1,10.417041704170417
ENSG00000153914,-0.712143750106423,0.8440386302250691,5.582340480616292,1.104332345866882,S,protein_coding,SREK1,11.043504350435045
ENSG00000168924,-0.7959054711397969,-0.765280023525845,3.9466050910200456,1.104137234857144,G1,protein_coding,LETM1,9.658565856585659
ENSG00000178252,1.05662988000013,0.320197910697187,1.2765556611232138,1.1040803436905906,G2,protein_coding,WDR6,22.317431743174318
ENSG00000080189,0.8830333718120809,-0.661993955386662,2.214093689598467,1.103623093588699,M/G1,protein_coding,SLC35C2,2.433843384338434
ENSG00000132646,-0.48861422213623606,0.9888785027856579,5.824261225496135,1.103007049544745,S,protein_coding,PCNA,14.516651665166517
ENSG00000130764,1.10117800392387,0.0511559710364453,1.5243740244783033,1.1023656061844638,G2/M,protein_coding,LRRC47,21.93819381938194
ENSG00000058804,1.0405193932005,0.363632025005689,1.2345922789428547,1.1022290402797752,G2,protein_coding,NDC1,21.743774377437745
ENSG00000143569,1.07103969267993,0.25966390468788797,1.3329445979572945,1.102066861262818,G2/M,protein_coding,UBAP2L,22.075007500750075
ENSG00000155660,0.9666162370568899,0.526302652495269,1.0722014394844033,1.1006095728120746,G2,protein_coding,PDIA4,21.91899189918992
ENSG00000138071,0.812972643573736,0.7414856779724541,0.831354128812292,1.1003297368686982,G2,protein_coding,ACTR2,20.711671167116712
ENSG00000168734,-0.75151192289066,0.8024709569858399,5.530567929376637,1.0994224879692915,S,protein_coding,PKIG,11.225922592259227
ENSG00000168802,1.09851895675861,0.0103122006322064,1.561409235500815,1.0985673578984148,G2/M,protein_coding,CHTF8,21.93819381938194
ENSG00000175324,0.36996249959704997,-1.0343798760906702,2.798104837551915,1.0985508541571698,G1,protein_coding,LSM1,2.3522352235223525
ENSG00000136521,0.939186662884787,0.568438503580292,1.0265287636951712,1.097813244633742,G2,protein_coding,NDUFB5,21.122112211221125
ENSG00000141682,1.07668808279129,-0.211503841428549,1.7647657934128596,1.0972652835863423,G2/M,protein_coding,PMAIP1,22.353435343534354
ENSG00000203930,-1.08465198144965,0.16058214332006301,4.859370768588265,1.0964745987098456,S,lincRNA,LINC00632,11.225922592259227
ENSG00000065135,0.6795229019387591,-0.8603323457057659,2.4730790395858584,1.0963225434728858,G1,protein_coding,GNAI3,0.5040504050405041
ENSG00000185129,1.0919725950762098,0.0934979167432112,1.485381701724636,1.095968069257856,G2/M,protein_coding,PURA,21.95019501950195
ENSG00000135047,0.832564652716605,0.712281749522729,0.863102147283457,1.0956775034910047,G2,protein_coding,CTSL,19.317131713171317
ENSG00000166823,-0.37938105492682395,1.02786800953032,5.929601550830193,1.0956471283461715,S,protein_coding,MESP1,19.28832883288329
ENSG00000122378,-0.977547507244705,0.494681857548049,5.180859933238899,1.0955862673051013,S,protein_coding,PRXL2A,9.845784578457847
ENSG00000040633,0.989412083422603,-0.47019648001616204,2.0144308016442727,1.0954547004062947,M/G1,protein_coding,PHF23,0.6576657665766578
ENSG00000165233,0.836182129891164,-0.7076478037630249,2.2731292732389385,1.0954295817257977,M/G1,protein_coding,CARD19,0.7680768076807681
ENSG00000144848,1.022181480807,-0.391872407418318,1.9368836965594922,1.0947232359827845,G2/M,protein_coding,ATG3,21.87818781878188
ENSG00000185009,0.971868039697963,0.501703386194512,1.0942524737117865,1.0937247251047226,G2,protein_coding,AP3M1,21.5997599759976
ENSG00000005483,0.6698955524453771,0.8642257506143591,0.6593972420873173,1.0934560801472775,G2,protein_coding,KMT2E,20.512451245124513
ENSG00000047932,1.05982287714256,-0.265684188530926,1.8164218028616534,1.092617325027418,G2/M,protein_coding,GOPC,22.14941494149415
ENSG00000122786,-0.0305531187712555,-1.0918721609300401,3.1695676758854874,1.0922995508928337,G1,protein_coding,CALD1,1.5865586558655866
ENSG00000257621,1.0150795570325,0.40075983343628496,1.1947752551728634,1.0913271513167695,G2,antisense,PSMA3-AS1,21.31893189318932
ENSG00000114503,1.0178029051439101,0.39203612807936,1.2031317527201884,1.0906947691443467,G2,protein_coding,NCBP2,21.945394539453947
ENSG00000183527,-0.703352784304861,0.8332312062429871,5.582110840903616,1.0904033117367828,S,protein_coding,PSMG1,15.152715271527153
ENSG00000204272,-1.08200464081243,-0.134986230685704,4.588274548875936,1.0903922804268056,S,protein_coding,NBDY,10.661866186618663
ENSG00000141522,1.09034479912299,0.0030623825751164,1.567987697336451,1.0903490996747738,G2/M,protein_coding,ARHGDIA,20.84128412841284
ENSG00000092010,0.9837751011938142,0.468941446864244,1.1259818550061316,1.0898254586474063,G2,protein_coding,PSME1,23.133513351335136
ENSG00000161057,0.667084658411136,0.86112257611654,0.6591030185216203,1.0892814294685687,G2,protein_coding,PSMC2,21.23012301230123
ENSG00000120647,1.0308892247418,-0.35045342500300103,1.8984923035199437,1.0888297372799312,G2/M,protein_coding,CCDC77,23.275127512751276
ENSG00000111726,-0.8784624036058921,0.64236925465086,5.343776969375144,1.0882713144568972,S,protein_coding,CMAS,13.393339333933394
ENSG00000108423,1.0871704959043198,-0.0396075388387203,1.6072119852266504,1.0878917429127337,G2/M,protein_coding,TUBD1,23.723972397239727
ENSG00000108384,0.940422084098223,0.5462623289017561,1.0445622908444951,1.0875643559058084,G2,protein_coding,RAD51C,21.234923492349235
ENSG00000106052,0.934648356632808,0.5546324802525029,1.0352342906642944,1.0868232325026235,G2,protein_coding,TAX1BP1,20.781278127812783
ENSG00000039319,1.02685227631535,0.3531993967015611,1.239509591316271,1.0858984350317311,G2,protein_coding,ZFYVE16,21.04530453045305
ENSG00000048649,1.0286891630615,0.347254940301703,1.2452373346838288,1.0857197556294667,G2,protein_coding,RSF1,21.674167416741675
ENSG00000085365,0.8433504800875892,0.6831953892757789,0.8899291473786569,1.0853552285734152,G2,protein_coding,SCAMP1,22.75907590759076
ENSG00000187866,1.00980998185285,0.3971392993851,1.1960953884190022,1.0850971489068348,G2,protein_coding,FAM122A,21.371737173717374
ENSG00000149084,1.0841812434461702,0.0239891282482931,1.5486734440539511,1.0844466086048665,G2/M,protein_coding,HSD17B12,22.82868286828683
